,movie_id,Title,plot
1611,10295430,Paramapadham Vilayattu,"the local party leader gets hospitalized, dr. gayathri tries her best to cure him, but he dies. the leader's son is forced to take over while dr. gayathri tells him about the conspiracy over his father's death. k.thirugnanam thriller"
1612,11905552,Nayae Peyae,"four friends, who kidnap a girl for ransom, get the shock of their life after realising that she is a ghost sakthivasan drama"
1613,5093026,Papillon,"wrongfully convicted for murder, henri charriere forms an unlikely relationship with fellow inmate and quirky convicted counterfeiter, louis dega, in an attempt to escape from the notorious penal colony on devil's island. aaruraja adventure  biography  crime  drama"
1614,10661848,Jagame Thandhiram,"a nomadic gangster finds himself caught between good and evil in a fight for a place to call home. starring dhanush, aishwarya lekshmi and james cosmo. karthiksubbaraj action  crime  drama  thriller"
1615,14923112,Methagu,the movie shows the true events that happened in tamileelam to suppress tamil ethnicity and it is talking about how and why tamil leader prabhakaran emerged in the tamil freedom struggle in the indian ocean island nation srilanka. t.kittu biography  history
1616,11444820,Vellai Yaanai,"vellai is a farmer from an economically self-sufficient village. but when he and the villagers take a bank's crop loan, they get caught in debt due to drought and low prices for crops. so few desperate farmers migrate to the city in search of a job. can they pay off their debt? or will they give up farming? subramaniamsiva drama"
1617,11444602,Vaazhl,"vaazhl' is a film about inner search, through travel and journey to discover your true self. arunprabupurushothaman drama"
1618,11580854,Sarpatta Parambarai,"when sarpatta parambarai is challenged to a do-or-die match, will kabilan, a young labourer, put on the gloves himself and lead his clan to victory, or be dissuaded by his disapproving mother and dangerous politics? pa.ranjith action  drama  sport"
1619,12299714,Thittam Irandu,a cop starts investigating the mysterious disappearance of her childhood friend. can she handle the revelation that lies at the end of her inquiry? vigneshkarthick crime  drama  mystery  thriller
1620,14664116,Sennai,annam the woman who is left alone by her husband cremates the bodies from the government hospital for her survival .she faces many problems because of her caste that continues till her deathbed. jaikumarsethuraman drama
1621,10973118,Netrikann,a cat-and-mouse game engages between a blind woman and a serial killer when the former becomes the witness of a kidnap performed by the latter. milindrau crime  drama  mystery  thriller
1622,11073148,Boomika,"paranormal activity at a lush, abandoned property alarm a group eager to redevelop the site, but the eerie events may not be as unearthly as they think. rathindranr.prasad horror"
1623,11143480,Kasada Thapara,"the lives of a few individuals get impacted, both in good and bad ways, by the actions of others who are hardly connected to them. chimbudeven drama"
1624,8288772,Ashvamithra,"a disillusioned speech therapist entering a child's world to heal her, also finds himself healing in an unpredictable turn of events. earthlingkoushalya drama"
1625,12771058,Alpha Adimai,"a lad working as an aide to a weed supplier recognizes an opportunity to start his dark journey in the midst of a narcotic raid, a confused boss and two hormonal youngsters in search of weed. jinovi thriller"
1626,10300450,Laabam,"a farmer hell bent on a revolution locks horns with a powerful and greedy industrialist, who is responsible for the plight of farmers. will he be able to grant his people the life they deserve? s.p.jananathan action  drama"
1627,11143400,Dikkiloona,a man travels back in time to change his unpleasant past and face the consequences. where will he finally land up ? karthikyogi comedy  romance  sci-fi
1628,9769668,Tughlaq Durbar,"a budding politician has devious plans to rise in the ranks, until he suddenly develops an alter ego that interferes with his every crooked move. delhiprasaddeenadayal comedy  drama  thriller"
1629,8267152,Iruvar Ullam,story about a it professional settled in us and married to an indian girl. after marriage both living a happily ever after life but things changed when his ex-fiance ruined his marriage life. g.ramesh romance
1630,15302290,Annabelle Sethupathi,"rudra, a small-time burglar gets into a palace full of ghosts. along with the ghost, she finds out the mystery about the owner of the palace- annabelle sethupathi. deepaksundarrajan comedy  fantasy  horror"
1631,13451738,Kodiyil Oruvan,situations push a common man to oppose an influential guy in his area and how he develops himself stronger to fight back his enemies forms the crux of the story. anandakrishnan action  drama
1632,15392264,Choo Mandhirakaali,its about two fictional villages in rural tamil nadu. one is a village of jealousy and the other is a village of black magic. in order to set his village of jealousy in right path the protagonist moves to an other village full of fantasy. eswarkotravai fantasy
1633,15333960,Chinnanjiru Kiliye,"the film has an endearing father-daughter bonding at its crux. the protagonist is someone who comes from a family that traditionally practices natural medicine. he also encourages people to follow it instead of allopathy. at one point, his daughter gets trapped in a major problem through which he unearths a big medical scam. sabarinathan drama"
1634,1661199,Cinderella,"when her father unexpectedly dies, young ella finds herself at the mercy of her cruel stepmother and her scheming stepsisters. never one to give up hope, ella's fortunes begin to change after meeting a dashing stranger. vinoovenketesh adventure  drama  family  fantasy  romance"
